# accelerometer data in g
t,x,y,z
13.28,-0.0938,-0.0156,0.9531
13.30,-0.0938,-0.0156,0.9531
13.32,-0.0938,-0.0156,0.9375
13.34,-0.0938,-0.0156,0.9531
13.36,-0.0938,-0.0156,0.9531
13.38,-0.0938,-0.0156,0.9531
13.40,-0.0938,-0.0156,0.9531
13.42,-0.0938,-0.0156,0.9531
13.44,-0.0938,-0.0156,0.9531
13.46,-0.0938,-0.0312,0.9531
13.48,-0.0938,-0.0156,0.9531
13.50,-0.0938,-0.0156,0.9531
13.52,-0.0938,-0.0156,0.9531
13.54,-0.0938,-0.0156,0.9531
13.56,-0.0938,-0.0156,0.9531
13.58,-0.0938,-0.0156,0.9531
13.60,-0.0938,-0.0156,0.9531
13.62,-0.0938,-0.0156,0.9531
13.64,-0.0938,-0.0156,0.9531
13.66,-0.0938,-0.0156,0.9531
13.68,-0.0938,-0.0156,0.9531
13.70,-0.0938,-0.0156,0.9531
13.72,-0.0938,-0.0156,0.9531
13.74,-0.0938,-0.0156,0.9531
13.76,-0.0938,-0.0156,0.9531
13.78,-0.0938,-0.0156,0.9531
13.80,-0.0938,-0.0156,0.9375
13.82,-0.0938,-0.0156,0.9375
13.84,-0.0938,-0.0156,0.9531
13.86,-0.0938,-0.0156,0.9531
13.88,-0.0938,-0.0156,0.9375
13.90,-0.0938,-0.0156,0.9375
13.92,-0.0938,-0.0156,0.9531
13.94,-0.0938,-0.0156,0.9531
13.96,-0.0938,-0.0156,0.9531
13.98,-0.0938,-0.0156,0.9531
14.00,-0.0938,-0.0156,0.9531
14.02,-0.0938,-0.0156,0.9531
14.04,-0.0938,-0.0156,0.9531
14.06,-0.0938,-0.0156,0.9531
14.08,-0.0938,-0.0156,0.9531
14.10,-0.0938,-0.0156,0.9375
14.12,-0.0938,-0.0156,0.9531
14.14,-0.0938,-0.0156,0.9531
14.16,-0.0938,-0.0156,0.9531
14.18,-0.0938,-0.0156,0.9531
14.20,-0.0938,-0.0156,0.9531
14.22,-0.0938,-0.0156,0.9375
14.24,-0.0938,-0.0156,0.9531
14.26,-0.0938,-0.0156,0.9375
14.28,-0.0938,-0.0156,0.9375
14.30,-0.0938,-0.0156,0.9531
14.32,-0.0938,-0.0156,0.9531
14.34,-0.0938,-0.0156,0.9531
14.36,-0.0938,-0.0156,0.9531
14.38,-0.0938,-0.0156,0.9531
14.40,-0.0938,-0.0156,0.9531
14.42,-0.0938,-0.0156,0.9375
14.44,-0.0938,-0.0156,0.9375
14.46,-0.0938,-0.0156,0.9531
14.48,-0.0938,-0.0156,0.9531
14.50,-0.0938,-0.0156,0.9531
14.52,-0.0781,-0.0156,0.9531
14.54,-0.0938,-0.0156,0.9531
14.56,-0.0938,-0.0156,0.9375
14.58,-0.0938,-0.0156,0.9531
14.60,-0.0938,-0.0156,0.9531
14.62,-0.0938,-0.0156,0.9531
14.64,-0.0938,-0.0156,0.9531
14.66,-0.0938,-0.0156,0.9531
14.68,-0.0938,-0.0156,0.9531
14.70,-0.0938,-0.0156,0.9531
14.72,-0.0938,-0.0156,0.9531
14.74,-0.0938,-0.0156,0.9531
14.76,-0.0938,-0.0156,0.9531
14.78,-0.0938,-0.0156,0.9531
14.80,-0.0938,-0.0156,0.9531
14.82,-0.0938,-0.0156,0.9531
14.84,-0.0938,-0.0156,0.9531
14.86,-0.0938,-0.0156,0.9531
14.88,-0.0938,-0.0156,0.9375
14.90,-0.0938,-0.0156,0.9375
14.92,-0.0938,-0.0156,0.9531
14.94,-0.0938,-0.0156,0.9375
14.96,-0.0938,-0.0156,0.9531
14.98,-0.0938,-0.0156,0.9375
15.00,-0.0938,-0.0156,0.9531
15.02,-0.0938,-0.0156,0.9531
15.04,-0.0938,-0.0156,0.9531
15.06,-0.0938,-0.0156,0.9531
15.08,-0.0938,-0.0156,0.9531
15.10,-0.0938,-0.0156,0.9531
15.12,-0.0938,-0.0156,0.9531
15.14,-0.0938,-0.0156,0.9531
15.16,-0.0938,-0.0156,0.9531
15.18,-0.0938,-0.0156,0.9375
15.20,-0.0938,-0.0156,0.9531
15.22,-0.0938,-0.0156,0.9531
15.24,-0.0938,-0.0156,0.9531
15.26,-0.0938,-0.0156,0.9531
15.28,-0.0938,-0.0156,0.9531
15.30,-0.0938,-0.0156,0.9531
15.32,-0.0938,-0.0156,0.9531
15.34,-0.0938,-0.0156,0.9531
15.36,-0.0938,-0.0156,0.9375
15.38,-0.0938,-0.0156,0.9531
15.40,-0.0938,-0.0156,0.9531
15.42,-0.0938,-0.0156,0.9531
15.44,-0.0938,-0.0156,0.9531
15.46,-0.0938,-0.0156,0.9531
15.48,-0.0938,-0.0156,0.9531
15.50,-0.0938,-0.0156,0.9375
15.52,-0.0938,-0.0156,0.9531
15.54,-0.0938,-0.0156,0.9531
15.56,-0.0938,-0.0156,0.9531
15.58,-0.0938,-0.0156,0.9531
15.60,-0.0938,-0.0156,0.9531
15.62,-0.0938,-0.0156,0.9375
15.64,-0.0938,-0.0156,0.9375
15.66,-0.0938,-0.0156,0.9531
15.68,-0.0938,-0.0156,0.9531
15.70,-0.0938,-0.0156,0.9375
15.72,-0.0938,-0.0156,0.9531
15.74,-0.0938,-0.0156,0.9375
15.76,-0.0938,-0.0156,0.9531
15.78,-0.0938,-0.0156,0.9531
15.80,-0.0938,-0.0156,0.9375
15.82,-0.0938,-0.0156,0.9375
15.84,-0.0938,-0.0156,0.9531
15.86,-0.0938,-0.0156,0.9531
15.88,-0.0938,-0.0156,0.9531
15.90,-0.0938,-0.0156,0.9531
15.92,-0.0938,-0.0156,0.9375
15.94,-0.0938,-0.0312,0.9531
15.96,-0.0938,-0.0156,0.9531
15.98,-0.0938,-0.0156,0.9375
16.00,-0.0938,-0.0156,0.9375
16.02,-0.0938,-0.0156,0.9531
16.04,-0.0938,-0.0156,0.9375
16.06,-0.0938,-0.0156,0.9531
16.08,-0.0938,-0.0156,0.9531
16.10,-0.0938,-0.0156,0.9531
16.12,-0.0938,-0.0156,0.9375
16.14,-0.0938,-0.0156,0.9375
16.16,-0.0938,-0.0156,0.9375
16.18,-0.0938,-0.0156,0.9531
16.20,-0.0938,-0.0156,0.9531
16.22,-0.0938,-0.0312,0.9531
16.24,-0.0938,-0.0156,0.9531
16.26,-0.0938,-0.0156,0.9531
16.28,-0.0938,-0.0156,0.9531
16.30,-0.0938,-0.0156,0.9531
16.32,-0.0938,-0.0156,0.9531
16.34,-0.0938,-0.0156,0.9531
16.36,-0.0938,-0.0156,0.9531
16.38,-0.0938,-0.0156,0.9531
16.40,-0.0938,-0.0156,0.9531
16.42,-0.0938,-0.0156,0.9531
16.44,-0.0938,-0.0156,0.9531
16.46,-0.0938,-0.0156,0.9531
16.48,-0.0938,-0.0156,0.9531
16.50,-0.0938,-0.0156,0.9531
16.52,-0.0938,-0.0156,0.9531
16.54,-0.0938,-0.0156,0.9375
16.56,-0.0938,-0.0156,0.9531
16.58,-0.0938,-0.0156,0.9531
16.60,-0.0938,-0.0156,0.9531
16.62,-0.0938,-0.0156,0.9531
16.64,-0.0938,-0.0156,0.9531
16.66,-0.0938,-0.0156,0.9531
16.68,-0.0938,-0.0156,0.9531
16.70,-0.0938,-0.0156,0.9531
16.72,-0.0938,-0.0156,0.9531
16.74,-0.0938,-0.0156,0.9531
16.76,-0.0938,-0.0156,0.9531
16.78,-0.0938,-0.0156,0.9531
16.80,-0.0938,-0.0156,0.9531
16.82,-0.0938,-0.0156,0.9531
16.84,-0.0938,-0.0156,0.9531
16.86,-0.0938,-0.0156,0.9531
16.88,-0.0938,-0.0156,0.9531
16.90,-0.0938,-0.0156,0.9531
16.92,-0.0938,-0.0156,0.9531
16.94,-0.0938,-0.0156,0.9531
16.96,-0.0938,-0.0156,0.9531
16.98,-0.0938,-0.0156,0.9531
17.00,-0.0938,-0.0156,0.9531
17.02,-0.0938,-0.0156,0.9531
17.04,-0.0938,-0.0156,0.9531
17.06,-0.0938,-0.0156,0.9531
17.08,-0.0938,-0.0156,0.9531
17.10,-0.0938,-0.0156,0.9531
17.12,-0.0938,-0.0156,0.9531
17.14,-0.0938,-0.0156,0.9531
17.16,-0.0938,-0.0156,0.9531
17.18,-0.0938,-0.0156,0.9375
17.20,-0.0938,-0.0156,0.9531
17.22,-0.0938,-0.0156,0.9531
17.24,-0.0938,-0.0156,0.9531
17.26,-0.0938,-0.0156,0.9375
17.28,-0.0938,-0.0156,0.9531
17.30,-0.0938,-0.0156,0.9531
17.32,-0.0938,-0.0156,0.9531
17.34,-0.0938,-0.0156,0.9531
17.36,-0.0938,-0.0156,0.9531
17.38,-0.0938,-0.0156,0.9531
17.40,-0.0938,-0.0156,0.9531
17.42,-0.0938,-0.0156,0.9531
17.44,-0.0938,-0.0156,0.9531
17.46,-0.0938,-0.0156,0.9531
17.48,-0.0938,-0.0156,0.9375
17.50,-0.0938,-0.0156,0.9531
17.52,-0.0938,-0.0156,0.9531
17.54,-0.0938,-0.0156,0.9531
17.56,-0.0938,-0.0156,0.9531
17.58,-0.0938,-0.0156,0.9531
17.60,-0.0938,-0.0156,0.9375
17.62,-0.0938,-0.0156,0.9531
17.64,-0.0938,-0.0156,0.9531
17.66,-0.0938,-0.0156,0.9375
17.68,-0.0938,-0.0156,0.9531
17.70,-0.0938,-0.0156,0.9375
17.72,-0.0938,-0.0156,0.9531
17.74,-0.0938,-0.0156,0.9531
17.76,-0.0938,-0.0156,0.9531
17.78,-0.0938,-0.0156,0.9375
17.80,-0.0938,-0.0156,0.9531
17.82,-0.0938,-0.0156,0.9375
17.84,-0.0938,-0.0156,0.9531
17.86,-0.0938,-0.0156,0.9375
17.88,-0.0938,-0.0156,0.9531
17.90,-0.0938,-0.0156,0.9531
17.92,-0.0938,-0.0156,0.9531
17.94,-0.0938,-0.0156,0.9531
17.96,-0.0938,-0.0156,0.9531
17.98,-0.0938,-0.0156,0.9531
18.00,-0.0938,-0.0156,0.9531
18.02,-0.0938,-0.0156,0.9531
18.04,-0.0938,-0.0156,0.9531
18.06,-0.0938,-0.0156,0.9531
18.08,-0.0938,-0.0156,0.9531
18.10,-0.0938,-0.0156,0.9531
18.12,-0.0938,-0.0156,0.9531
18.14,-0.0938,-0.0156,0.9531
18.16,-0.0938,-0.0156,0.9531
18.18,-0.0938,-0.0156,0.9531
18.20,-0.0938,-0.0156,0.9531
18.22,-0.0938,-0.0156,0.9531
18.24,-0.0938,-0.0156,0.9531
18.26,-0.0938,-0.0156,0.9531
18.28,-0.0938,-0.0156,0.9531
18.30,-0.0938,-0.0156,0.9531
18.32,-0.0938,-0.0156,0.9531
18.34,-0.0938,-0.0156,0.9531
18.36,-0.0938,-0.0156,0.9531
18.38,-0.0938,-0.0156,0.9531
18.40,-0.0938,-0.0156,0.9531
18.42,-0.0938,-0.0156,0.9531
18.44,-0.0938,-0.0156,0.9375
18.46,-0.0938,-0.0156,0.9375
18.48,-0.0938,-0.0156,0.9531
18.50,-0.0938,-0.0156,0.9531
18.52,-0.0938,-0.0156,0.9531
18.54,-0.0938,-0.0156,0.9531
18.56,-0.0938,-0.0156,0.9531
18.58,-0.0938,-0.0156,0.9531
18.60,-0.0938,-0.0156,0.9375
18.62,-0.0938,-0.0156,0.9531
18.64,-0.0938,-0.0156,0.9375
18.66,-0.0938,-0.0156,0.9531
18.68,-0.0938,-0.0156,0.9531
18.70,-0.0938,-0.0156,0.9375
18.72,-0.0938,-0.0156,0.9531
18.74,-0.0938,-0.0156,0.9531
18.76,-0.0938,-0.0156,0.9531
18.78,-0.0938,-0.0156,0.9375
18.80,-0.0938,-0.0156,0.9531
18.82,-0.0938,-0.0156,0.9531
18.84,-0.0938,-0.0156,0.9531
18.86,-0.0938,-0.0156,0.9531
18.88,-0.0938,-0.0156,0.9531
18.90,-0.0938,-0.0156,0.9375
18.92,-0.0938,-0.0156,0.9375
18.94,-0.0938,-0.0156,0.9531
18.96,-0.0938,-0.0156,0.9531
18.98,-0.0938,-0.0156,0.9531
19.00,-0.0938,-0.0156,0.9531
19.02,-0.0938,-0.0156,0.9531
19.04,-0.0938,-0.0156,0.9531
19.06,-0.0938,-0.0156,0.9531
19.08,-0.0938,-0.0156,0.9531
19.10,-0.0938,-0.0156,0.9531
19.12,-0.0938,-0.0156,0.9531
19.14,-0.0938,-0.0156,0.9531
19.16,-0.0938,-0.0156,0.9375
19.18,-0.0938,-0.0156,0.9531
19.20,-0.0938,-0.0156,0.9375
19.22,-0.0938,-0.0156,0.9531
19.24,-0.0938,-0.0156,0.9531
19.26,-0.0938,-0.0156,0.9375
19.28,-0.0938,-0.0156,0.9375
19.30,-0.0938,-0.0156,0.9375
19.32,-0.0938,-0.0156,0.9531
19.34,-0.0938,-0.0156,0.9531
19.36,-0.0938,-0.0156,0.9531
19.38,-0.0938,-0.0156,0.9531
19.40,-0.0938,-0.0156,0.9531
19.42,-0.0938,-0.0156,0.9531
19.44,-0.0938,-0.0156,0.9531
19.46,-0.0938,-0.0156,0.9531
19.48,-0.0938,-0.0156,0.9375
19.50,-0.0938,-0.0156,0.9531
19.52,-0.0938,-0.0156,0.9531
19.54,-0.0938,-0.0156,0.9531
19.56,-0.0938,-0.0156,0.9531
19.58,-0.0938,-0.0156,0.9375
19.60,-0.0938,-0.0156,0.9531
19.62,-0.0938,-0.0156,0.9531
19.64,-0.0938,-0.0156,0.9531
19.66,-0.0938,-0.0156,0.9531
19.68,-0.0938,-0.0156,0.9375
19.70,-0.0938,-0.0156,0.9375
19.72,-0.0938,-0.0156,0.9375
19.74,-0.0938,-0.0156,0.9531
19.76,-0.0938,-0.0156,0.9531
19.78,-0.0938,-0.0156,0.9375
19.80,-0.0938,-0.0156,0.9531
19.82,-0.0938,-0.0156,0.9531
19.84,-0.0938,-0.0156,0.9375
19.86,-0.0938,-0.0156,0.9375
19.88,-0.0938,-0.0156,0.9531
19.90,-0.0938,-0.0156,0.9531
19.92,-0.0938,-0.0156,0.9531
19.94,-0.0938,-0.0156,0.9531
19.96,-0.0938,-0.0156,0.9531
19.98,-0.0938,-0.0156,0.9531
20.00,-0.0938,-0.0156,0.9531
20.02,-0.0938,-0.0156,0.9531
20.04,-0.0938,-0.0156,0.9531
20.06,-0.0938,-0.0156,0.9375
20.08,-0.0938,-0.0156,0.9531
20.10,-0.0938,-0.0156,0.9375
20.12,-0.0938,-0.0156,0.9531
20.14,-0.0938,-0.0156,0.9531
20.16,-0.0938,-0.0156,0.9531
20.18,-0.0938,-0.0156,0.9531
20.20,-0.0938,-0.0156,0.9531
20.22,-0.0938,-0.0156,0.9375
20.24,-0.0938,-0.0156,0.9531
20.26,-0.0938,-0.0156,0.9531
20.28,-0.0938,-0.0156,0.9531
20.30,-0.0938,-0.0156,0.9531
20.32,-0.0938,-0.0156,0.9531
20.34,-0.0938,-0.0156,0.9375
20.36,-0.0938,-0.0156,0.9531
20.38,-0.0938,-0.0156,0.9375
20.40,-0.0938,-0.0156,0.9375
20.42,-0.0938,-0.0156,0.9531
20.44,-0.0938,-0.0156,0.9531
20.46,-0.0938,-0.0156,0.9531
20.48,-0.0938,-0.0156,0.9531
20.50,-0.0938,-0.0156,0.9531
20.52,-0.0938,-0.0156,0.9375
20.54,-0.0938,-0.0156,0.9531
20.56,-0.0938,-0.0156,0.9531
20.58,-0.0938,-0.0156,0.9375
20.60,-0.0938,-0.0156,0.9531
20.62,-0.0938,-0.0156,0.9531
20.64,-0.0938,-0.0156,0.9375
20.66,-0.0938,-0.0156,0.9531
20.68,-0.0938,-0.0156,0.9531
20.70,-0.0938,-0.0156,0.9531
20.72,-0.0938,-0.0156,0.9531
20.74,-0.0938,-0.0156,0.9375
20.76,-0.0938,-0.0156,0.9531
20.78,-0.0938,-0.0156,0.9531
20.80,-0.0938,-0.0156,0.9531
20.82,-0.0938,-0.0156,0.9531
20.84,-0.0938,-0.0156,0.9375
20.86,-0.0938,-0.0156,0.9375
20.88,-0.0938,-0.0156,0.9531
20.90,-0.0938,-0.0156,0.9531
20.92,-0.0938,-0.0156,0.9375
20.94,-0.0938,-0.0156,0.9531
20.96,-0.0938,-0.0156,0.9531
20.98,-0.0938,-0.0156,0.9531
21.00,-0.0938,-0.0156,0.9531
21.02,-0.0938,-0.0156,0.9531
21.04,-0.0938,-0.0156,0.9531
21.06,-0.0938,-0.0156,0.9531
21.08,-0.0938,-0.0156,0.9531
21.10,-0.0938,-0.0156,0.9531
21.12,-0.0938,-0.0156,0.9531
21.14,-0.0938,-0.0156,0.9531
21.16,-0.0938,-0.0156,0.9531
21.18,-0.0938,-0.0156,0.9531
21.20,-0.0938,-0.0156,0.9531
21.22,-0.0938,-0.0156,0.9375
21.24,-0.0938,-0.0156,0.9531
21.26,-0.0938,-0.0156,0.9531
21.28,-0.0938,-0.0156,0.9531
21.30,-0.0938,-0.0156,0.9375
21.32,-0.0938,-0.0156,0.9531
21.34,-0.0938,-0.0156,0.9531
21.36,-0.0938,-0.0156,0.9531
21.38,-0.0938,-0.0156,0.9531
21.40,-0.0938,-0.0156,0.9531
21.42,-0.0938,-0.0156,0.9531
21.44,-0.0938,-0.0156,0.9375
21.46,-0.0938,-0.0156,0.9531
21.48,-0.0938,-0.0156,0.9531
21.50,-0.0938,-0.0156,0.9531
21.52,-0.0938,-0.0156,0.9375
21.54,-0.0938,-0.0156,0.9531
21.56,-0.0938,-0.0156,0.9375
21.58,-0.0938,-0.0156,0.9531
21.60,-0.0938,-0.0156,0.9375
21.62,-0.0938,-0.0156,0.9531
21.64,-0.0938,-0.0156,0.9531
21.66,-0.0938,-0.0156,0.9531
21.68,-0.0938,-0.0156,0.9531
21.70,-0.0938,-0.0156,0.9531
21.72,-0.0938,-0.0156,0.9531
21.74,-0.0938,-0.0156,0.9531
21.76,-0.0938,-0.0156,0.9531
21.78,-0.0938,-0.0156,0.9531
21.80,-0.0938,-0.0156,0.9531
21.82,-0.0938,-0.0156,0.9531
21.84,-0.0938,-0.0156,0.9531
21.86,-0.0938,-0.0156,0.9531
21.88,-0.0938,-0.0156,0.9531
21.90,-0.0938,-0.0156,0.9531
21.92,-0.0938,-0.0156,0.9375
21.94,-0.0938,-0.0156,0.9531
21.96,-0.0938,-0.0156,0.9375
21.98,-0.0938,-0.0156,0.9375
22.00,-0.0938,-0.0156,0.9531
22.02,-0.0938,-0.0156,0.9531
22.04,-0.0938,-0.0156,0.9531
22.06,-0.0938,-0.0156,0.9531
22.08,-0.0938,-0.0156,0.9531
22.10,-0.0938,-0.0156,0.9531
22.12,-0.0938,-0.0156,0.9531
22.14,-0.0938,-0.0156,0.9531
22.16,-0.0938,-0.0156,0.9531
22.18,-0.0938,-0.0156,0.9531
22.20,-0.0938,-0.0156,0.9531
22.22,-0.0938,-0.0156,0.9531
22.24,-0.0938,-0.0156,0.9531
22.26,-0.0938,-0.0156,0.9375
22.28,-0.0938,-0.0156,0.9531
22.30,-0.0938,-0.0156,0.9375
22.32,-0.0938,-0.0156,0.9531
22.34,-0.0938,-0.0156,0.9531
22.36,-0.0938,-0.0156,0.9531
22.38,-0.0938,-0.0156,0.9531
22.40,-0.0938,-0.0156,0.9531
22.42,-0.0938,-0.0156,0.9531
22.44,-0.0938,-0.0156,0.9531
22.46,-0.0938,-0.0156,0.9531
22.48,-0.0938,-0.0156,0.9531
22.50,-0.0938,-0.0156,0.9531
22.52,-0.0938,-0.0156,0.9531
22.54,-0.0938,-0.0156,0.9531
22.56,-0.0938,-0.0156,0.9375
22.58,-0.0938,-0.0156,0.9531
22.60,-0.0938,-0.0156,0.9531
22.62,-0.0938,-0.0156,0.9531
22.64,-0.0938,-0.0156,0.9531
22.66,-0.0938,-0.0156,0.9531
22.68,-0.0938,-0.0156,0.9531
22.70,-0.0938,-0.0156,0.9531
22.72,-0.0938,-0.0156,0.9531
22.74,-0.0938,-0.0156,0.9531
22.76,-0.0938,-0.0156,0.9531
22.78,-0.0938,-0.0156,0.9375
22.80,-0.0938,-0.0156,0.9531
22.82,-0.0938,-0.0156,0.9375
22.84,-0.0938,-0.0156,0.9531
22.86,-0.0938,-0.0156,0.9531
22.88,-0.0938,-0.0156,0.9375
22.90,-0.0938,-0.0156,0.9531
22.92,-0.0938,-0.0156,0.9531
22.94,-0.0938,-0.0156,0.9531
22.96,-0.0938,-0.0156,0.9531
22.98,-0.0938,-0.0156,0.9531
23.00,-0.0938,-0.0156,0.9531
23.02,-0.0938,-0.0156,0.9531
23.04,-0.0938,-0.0156,0.9375
23.06,-0.0938,-0.0156,0.9531
23.08,-0.0938,-0.0156,0.9375
23.10,-0.0938,-0.0156,0.9531
23.12,-0.0938,-0.0156,0.9531
23.14,-0.0938,-0.0156,0.9531
23.16,-0.0938,-0.0156,0.9531
23.18,-0.0938,-0.0156,0.9531
23.20,-0.0938,-0.0156,0.9531
23.22,-0.0938,-0.0156,0.9531
23.24,-0.0938,-0.0156,0.9531
23.26,-0.0938,-0.0156,0.9375
23.28,-0.0938,-0.0156,0.9531
23.30,-0.0938,-0.0156,0.9531
23.32,-0.0938,-0.0156,0.9375
23.34,-0.0938,-0.0156,0.9531
23.36,-0.0938,-0.0156,0.9531
23.38,-0.0938,-0.0156,0.9531
23.40,-0.0938,-0.0156,0.9531
23.42,-0.0938,-0.0156,0.9531
23.44,-0.0938,-0.0156,0.9531
23.46,-0.0938,-0.0156,0.9531
23.48,-0.0938,-0.0156,0.9531
23.50,-0.0938,0.0000,0.9375
23.52,-0.0938,-0.0156,0.9531
23.54,-0.0938,-0.0156,0.9531
23.56,-0.0938,-0.0156,0.9531
23.58,-0.0938,-0.0156,0.9375
23.60,-0.0938,-0.0156,0.9531
23.62,-0.0938,-0.0156,0.9531
23.64,-0.0938,-0.0156,0.9531
23.66,-0.0938,-0.0156,0.9375
23.68,-0.0938,-0.0156,0.9531
23.70,-0.0938,-0.0156,0.9531
23.72,-0.0938,-0.0156,0.9531
23.74,-0.0938,-0.0156,0.9531
23.76,-0.0938,-0.0156,0.9531
23.78,-0.0938,-0.0156,0.9531
23.80,-0.0938,-0.0156,0.9531
23.82,-0.0938,-0.0156,0.9531
23.84,-0.0938,-0.0156,0.9375
23.86,-0.0938,-0.0156,0.9531
23.88,-0.0938,-0.0156,0.9531
23.90,-0.0938,-0.0156,0.9375
23.92,-0.0938,-0.0156,0.9531
23.94,-0.0938,-0.0156,0.9375
23.96,-0.0938,-0.0156,0.9531
23.98,-0.0938,-0.0156,0.9531
24.00,-0.0938,-0.0156,0.9531
24.02,-0.0938,-0.0156,0.9531
24.04,-0.0938,-0.0156,0.9531
24.06,-0.0938,-0.0156,0.9531
24.08,-0.0938,-0.0156,0.9531
24.10,-0.0938,-0.0156,0.9531
24.12,-0.0938,-0.0156,0.9375
24.14,-0.0938,-0.0156,0.9531
24.16,-0.0938,-0.0156,0.9531
24.18,-0.0938,-0.0156,0.9531
24.20,-0.0938,-0.0156,0.9375
24.22,-0.0938,-0.0156,0.9531
24.24,-0.0938,-0.0156,0.9531
24.26,-0.0938,-0.0156,0.9531
24.28,-0.0938,-0.0156,0.9531
24.30,-0.0938,-0.0156,0.9375
24.32,-0.0938,-0.0156,0.9531
24.34,-0.0938,-0.0156,0.9531
24.36,-0.0938,-0.0156,0.9531
24.38,-0.0938,-0.0156,0.9531
24.40,-0.0938,-0.0156,0.9531
24.42,-0.0938,-0.0156,0.9531
24.44,-0.0938,-0.0156,0.9375
24.46,-0.0938,-0.0156,0.9531
24.48,-0.0938,-0.0156,0.9531
24.50,-0.0938,-0.0156,0.9531
24.52,-0.0938,-0.0156,0.9531
24.54,-0.0938,-0.0156,0.9531
24.56,-0.0938,-0.0156,0.9531
24.58,-0.0938,-0.0156,0.9531
24.60,-0.0938,-0.0156,0.9531
24.62,-0.0938,-0.0156,0.9531
24.64,-0.0938,-0.0156,0.9531
24.66,-0.0938,-0.0156,0.9531
24.68,-0.0938,-0.0156,0.9531
24.70,-0.0938,-0.0156,0.9375
24.72,-0.0938,-0.0156,0.9375
24.74,-0.0938,-0.0156,0.9375
24.76,-0.0938,-0.0156,0.9531
24.78,-0.0938,-0.0156,0.9531
24.80,-0.0938,-0.0156,0.9375
24.82,-0.0938,-0.0156,0.9531
24.84,-0.0938,-0.0156,0.9531
24.86,-0.0938,-0.0156,0.9531
24.88,-0.0938,-0.0156,0.9531
24.90,-0.0938,-0.0156,0.9375
24.92,-0.0938,-0.0156,0.9531
24.94,-0.0938,-0.0156,0.9531
24.96,-0.0938,-0.0156,0.9531
24.98,-0.0938,-0.0156,0.9531
25.00,-0.0938,-0.0156,0.9531
25.02,-0.0938,-0.0156,0.9531
25.04,-0.0938,-0.0156,0.9531
25.06,-0.0938,-0.0156,0.9531
25.08,-0.0938,-0.0156,0.9531
25.10,-0.0938,-0.0156,0.9531
25.12,-0.0938,-0.0156,0.9531
25.14,-0.0938,-0.0156,0.9531
25.16,-0.0938,-0.0156,0.9375
25.18,-0.0938,-0.0156,0.9531
25.20,-0.0938,-0.0156,0.9531
25.22,-0.0938,-0.0156,0.9531
25.24,-0.0938,-0.0156,0.9375
25.26,-0.0938,-0.0156,0.9531
25.28,-0.0938,-0.0156,0.9375
25.30,-0.0938,-0.0156,0.9531
25.32,-0.0938,-0.0156,0.9531
25.34,-0.0938,-0.0156,0.9531
25.36,-0.0938,-0.0156,0.9531
25.38,-0.0938,-0.0156,0.9375
25.40,-0.0938,-0.0156,0.9531
25.42,-0.0938,-0.0156,0.9375
25.44,-0.0938,-0.0156,0.9531
25.46,-0.0938,-0.0156,0.9375
25.48,-0.0938,-0.0156,0.9531
25.50,-0.0938,-0.0156,0.9531
25.52,-0.0938,-0.0156,0.9531
25.54,-0.0938,-0.0156,0.9375
25.56,-0.0938,-0.0156,0.9531
25.58,-0.0938,-0.0156,0.9375
25.60,-0.0938,-0.0156,0.9531
25.62,-0.0938,-0.0156,0.9531
25.64,-0.0938,-0.0156,0.9531
25.66,-0.0938,-0.0156,0.9375
25.68,-0.0938,-0.0156,0.9531
25.70,-0.0938,-0.0156,0.9531
25.72,-0.0938,-0.0156,0.9531
25.74,-0.0938,-0.0156,0.9375
25.76,-0.0938,-0.0156,0.9375
25.78,-0.0938,-0.0156,0.9375
25.80,-0.0938,-0.0156,0.9531
25.82,-0.0938,-0.0156,0.9375
25.84,-0.0938,-0.0156,0.9375
25.86,-0.0938,-0.0156,0.9531
25.88,-0.0938,-0.0156,0.9531
25.90,-0.0938,-0.0156,0.9375
25.92,-0.0938,-0.0156,0.9531
25.94,-0.0938,-0.0156,0.9531
25.96,-0.0938,-0.0156,0.9531
25.98,-0.0938,-0.0156,0.9531
26.00,-0.0938,-0.0156,0.9531
26.02,-0.0938,-0.0156,0.9531
26.04,-0.0938,-0.0156,0.9531
26.06,-0.0938,-0.0156,0.9531
26.08,-0.0938,-0.0156,0.9375
26.10,-0.0938,-0.0156,0.9531
26.12,-0.0938,-0.0156,0.9531
26.14,-0.0938,-0.0156,0.9375
26.16,-0.0938,-0.0156,0.9531
26.18,-0.0938,-0.0156,0.9531
26.20,-0.0938,-0.0156,0.9375
26.22,-0.0938,-0.0156,0.9531
26.24,-0.0938,-0.0156,0.9531
26.26,-0.0938,-0.0156,0.9531
26.28,-0.0938,-0.0156,0.9531
26.30,-0.0938,-0.0156,0.9531
26.32,-0.0938,-0.0156,0.9531
26.34,-0.0938,-0.0156,0.9531
26.36,-0.0938,-0.0156,0.9531
26.38,-0.0938,-0.0156,0.9531
26.40,-0.0938,-0.0156,0.9531
26.42,-0.0938,-0.0156,0.9531
26.44,-0.0938,-0.0156,0.9375
26.46,-0.0938,-0.0156,0.9531
26.48,-0.0938,-0.0156,0.9531
26.50,-0.0938,-0.0156,0.9531
26.52,-0.0938,-0.0156,0.9531
26.54,-0.0938,-0.0156,0.9531
26.56,-0.0938,-0.0156,0.9531
